HOME_COUNTY,FTE,PERIOD,EMPLOYEEID,REGIONID,Name
Cleveland,50 %,09/2014,70,23,Delta Drey  
Cleveland,100 %,10/2014,70,23,Delta Drey  
Cleveland,100 %,11/2014,70,23,Delta Drey  
Cleveland,100 %,12/2014,70,23,Delta Drey  
Cleveland,100 %,01/2015,70,23,Delta Drey  
Cleveland,100 %,02/2015,70,23,Delta Drey  
Cleveland,100 %,03/2015,70,24,Delta Drey  
Cleveland,100 %,04/2015,70,24,Delta Drey  
Cleveland,100 %,05/2015,70,24,Delta Drey  
Cleveland,100 %,06/2015,70,24,Delta Drey  
Cleveland,100 %,07/2015,70,24,Delta Drey  
Cleveland,100 %,08/2015,70,24,Delta Drey  
Oklahoma,100 %,12/2012,71,30,Denisse Duff  
Oklahoma,100 %,01/2013,71,30,Denisse Duff  
Oklahoma,100 %,02/2013,71,30,Denisse Duff  
Oklahoma,100 %,03/2013,71,30,Denisse Duff  
Oklahoma,50 %,06/2013,71,30,Denisse Duff  
Oklahoma,100 %,07/2013,71,30,Denisse Duff  
Oklahoma,100 %,08/2013,71,30,Denisse Duff  
Oklahoma,100 %,09/2013,71,30,Denisse Duff  
Oklahoma,100 %,10/2013,71,30,Denisse Duff  
Oklahoma,100 %,12/2013,71,30,Denisse Duff  
Oklahoma,100 %,01/2014,71,30,Denisse Duff  
Oklahoma,100 %,02/2014,71,30,Denisse Duff  
Oklahoma,100 %,03/2014,71,30,Denisse Duff  
Oklahoma,100 %,04/2014,71,30,Denisse Duff  
Oklahoma,100 %,05/2014,71,30,Denisse Duff  
Oklahoma,100 %,06/2014,71,9,Denisse Duff  
Oklahoma,100 %,07/2014,71,9,Denisse Duff  
Oklahoma,100 %,08/2014,71,9,Denisse Duff  
Oklahoma,100 %,09/2014,71,9,Denisse Duff  
Oklahoma,100 %,10/2014,71,44,Denisse Duff  
Tulsa,100 %,06/2012,72,27,Donny Danforth  
Tulsa,100 %,08/2012,72,27,Donny Danforth  
Tulsa,100 %,09/2012,72,27,Donny Danforth  
Tulsa,100 %,10/2012,72,53,Donny Danforth  
Tulsa,100 %,12/2012,72,14,Donny Danforth  
Tulsa,100 %,01/2013,72,14,Donny Danforth  
Tulsa,100 %,02/2013,72,14,Donny Danforth  
Tulsa,100 %,03/2013,72,14,Donny Danforth  
Tulsa,100 %,06/2013,72,14,Donny Danforth  
Tulsa,100 %,07/2013,72,14,Donny Danforth  
Tulsa,100 %,08/2013,72,14,Donny Danforth  
Tulsa,50 %,09/2013,72,14,Donny Danforth  
Tulsa,50 %,10/2013,72,14,Donny Danforth  
Tulsa,100 %,12/2013,72,14,Donny Danforth  
Tulsa,100 %,01/2014,72,14,Donny Danforth  
Tulsa,100 %,02/2014,72,14,Donny Danforth  
Tulsa,100 %,03/2014,72,14,Donny Danforth  
Tulsa,100 %,04/2014,72,14,Donny Danforth  
Tulsa,100 %,05/2014,72,14,Donny Danforth  
Tulsa,50 %,06/2014,72,14,Donny Danforth  
Tulsa,50 %,07/2014,72,14,Donny Danforth  
Tulsa,100 %,08/2014,72,14,Donny Danforth  
Tulsa,100 %,09/2014,72,53,Donny Danforth  
Tulsa,100 %,10/2014,72,53,Donny Danforth  
Tulsa,100 %,11/2014,72,8,Donny Danforth  
Tulsa,100 %,12/2014,72,8,Donny Danforth  
Tulsa,50 %,01/2015,72,8,Donny Danforth  
Tulsa,100 %,02/2015,72,8,Donny Danforth  
Tulsa,100 %,03/2015,72,8,Donny Danforth  
Tulsa,100 %,04/2015,72,8,Donny Danforth  
Tulsa,100 %,05/2015,72,8,Donny Danforth  
Tulsa,100 %,06/2015,72,8,Donny Danforth  
Tulsa,100 %,07/2015,72,8,Donny Danforth  
Tulsa,100 %,08/2015,72,8,Donny Danforth  
Tulsa,100 %,09/2015,72,8,Donny Danforth  
Rogers,100 %,06/2012,73,6,Dwain Dollar  
Rogers,100 %,08/2012,73,6,Dwain Dollar  
Rogers,100 %,09/2012,73,6,Dwain Dollar  
Rogers,100 %,10/2012,73,6,Dwain Dollar  
Rogers,100 %,12/2012,73,6,Dwain Dollar  
Rogers,100 %,01/2013,73,6,Dwain Dollar  
Rogers,100 %,02/2013,73,6,Dwain Dollar  
Rogers,100 %,03/2013,73,6,Dwain Dollar  
Rogers,100 %,06/2013,73,6,Dwain Dollar  
Rogers,100 %,07/2013,73,6,Dwain Dollar  
Rogers,100 %,08/2013,73,6,Dwain Dollar  
Rogers,50 %,09/2013,73,6,Dwain Dollar  
Rogers,100 %,10/2013,73,6,Dwain Dollar  
Rogers,50 %,12/2013,73,6,Dwain Dollar  
Rogers,100 %,01/2014,73,6,Dwain Dollar  
Rogers,100 %,02/2014,73,6,Dwain Dollar  
Rogers,100 %,03/2014,73,6,Dwain Dollar  
Rogers,100 %,04/2014,73,6,Dwain Dollar  
Rogers,100 %,05/2014,73,6,Dwain Dollar  
Rogers,100 %,06/2014,73,6,Dwain Dollar  
Rogers,100 %,07/2014,73,6,Dwain Dollar  
Oklahoma,100 %,10/2012,74,30,Earl Eyer  
Oklahoma,100 %,12/2012,74,30,Earl Eyer  
Oklahoma,100 %,01/2013,74,30,Earl Eyer  
Oklahoma,50 %,02/2013,74,30,Earl Eyer  
Oklahoma,100 %,06/2013,74,30,Earl Eyer  
Oklahoma,100 %,07/2013,74,30,Earl Eyer  
Oklahoma,100 %,08/2013,74,30,Earl Eyer  
Oklahoma,50 %,09/2013,74,30,Earl Eyer  
Oklahoma,100 %,10/2013,74,30,Earl Eyer  
Oklahoma,50 %,12/2013,74,30,Earl Eyer  
Oklahoma,100 %,01/2014,74,30,Earl Eyer  
Oklahoma,100 %,02/2014,74,44,Earl Eyer  
Oklahoma,100 %,03/2014,74,44,Earl Eyer  
Oklahoma,100 %,04/2014,74,44,Earl Eyer  
Oklahoma,100 %,07/2015,74,9,Earl Eyer  
Oklahoma,100 %,08/2015,74,9,Earl Eyer  
Oklahoma,100 %,09/2015,74,9,Earl Eyer  
Oklahoma,50 %,09/2015,75,7,Edward Edmunds  
Payne,100 %,06/2012,76,12,Edwardo Ealey  
Payne,100 %,08/2012,76,12,Edwardo Ealey  
Payne,100 %,09/2012,76,12,Edwardo Ealey  
Payne,100 %,10/2012,76,12,Edwardo Ealey  
Payne,100 %,12/2012,76,12,Edwardo Ealey  
Payne,100 %,01/2013,76,12,Edwardo Ealey  
Payne,100 %,02/2013,76,12,Edwardo Ealey  
Payne,100 %,03/2013,76,12,Edwardo Ealey  
Payne,100 %,06/2013,76,12,Edwardo Ealey  
Payne,100 %,07/2013,76,12,Edwardo Ealey  
Payne,100 %,08/2013,76,12,Edwardo Ealey  
Payne,100 %,09/2013,76,12,Edwardo Ealey  
Payne,76 %,10/2013,76,12,Edwardo Ealey  
Payne,100 %,12/2013,76,12,Edwardo Ealey  
Payne,100 %,01/2014,76,12,Edwardo Ealey  
Payne,50 %,02/2014,76,11,Edwardo Ealey  
Payne,100 %,03/2014,76,12,Edwardo Ealey  
Payne,100 %,04/2014,76,11,Edwardo Ealey  
Payne,100 %,05/2014,76,11,Edwardo Ealey  
Payne,100 %,06/2014,76,53,Edwardo Ealey  
Payne,100 %,07/2014,76,53,Edwardo Ealey  
Payne,100 %,08/2014,76,53,Edwardo Ealey  
Payne,100 %,09/2014,76,53,Edwardo Ealey  
Payne,100 %,10/2014,76,53,Edwardo Ealey  
Payne,100 %,11/2014,76,53,Edwardo Ealey  
Payne,100 %,12/2014,76,53,Edwardo Ealey  
Payne,100 %,01/2015,76,53,Edwardo Ealey  
Payne,100 %,02/2015,76,53,Edwardo Ealey  
Payne,100 %,03/2015,76,53,Edwardo Ealey  
Payne,100 %,04/2015,76,4,Edwardo Ealey  
Payne,100 %,05/2015,76,4,Edwardo Ealey  
Payne,100 %,06/2015,76,4,Edwardo Ealey  
Payne,100 %,07/2015,76,4,Edwardo Ealey  
Payne,100 %,08/2015,76,4,Edwardo Ealey  
Payne,100 %,09/2015,76,4,Edwardo Ealey  
Atoka,100 %,12/2012,77,16,Edwina Elmore  
Atoka,100 %,01/2013,77,16,Edwina Elmore  
Atoka,100 %,02/2013,77,16,Edwina Elmore  
Atoka,100 %,03/2013,77,16,Edwina Elmore  
Atoka,100 %,06/2013,77,16,Edwina Elmore  
Atoka,100 %,07/2013,77,16,Edwina Elmore  
Atoka,100 %,08/2013,77,16,Edwina Elmore  
Atoka,100 %,09/2013,77,16,Edwina Elmore  
Atoka,100 %,10/2013,77,16,Edwina Elmore  
Atoka,100 %,12/2013,77,16,Edwina Elmore  
Atoka,100 %,01/2014,77,16,Edwina Elmore  
Atoka,100 %,02/2014,77,15,Edwina Elmore  
Atoka,100 %,03/2014,77,16,Edwina Elmore  
Atoka,100 %,04/2014,77,15,Edwina Elmore  
Atoka,100 %,05/2014,77,15,Edwina Elmore  
Atoka,100 %,06/2014,77,16,Edwina Elmore  
Atoka,100 %,07/2014,77,16,Edwina Elmore  
Atoka,100 %,08/2014,77,15,Edwina Elmore  
Atoka,100 %,09/2014,77,15,Edwina Elmore  
Atoka,100 %,10/2014,77,15,Edwina Elmore  
Atoka,50 %,11/2014,77,15,Edwina Elmore  
Atoka,100 %,12/2014,77,15,Edwina Elmore  
Atoka,100 %,01/2015,77,15,Edwina Elmore  
Atoka,100 %,02/2015,77,15,Edwina Elmore  
Atoka,100 %,03/2015,77,16,Edwina Elmore  
Atoka,100 %,04/2015,77,16,Edwina Elmore  
Atoka,100 %,05/2015,77,16,Edwina Elmore  
Atoka,100 %,06/2015,77,16,Edwina Elmore  
Leflore,100 %,06/2012,78,26,Elda Edelson  
Leflore,100 %,08/2012,78,26,Elda Edelson  
Leflore,100 %,09/2012,78,26,Elda Edelson  
Leflore,100 %,10/2012,78,26,Elda Edelson  
Leflore,100 %,12/2012,78,26,Elda Edelson  
Leflore,100 %,01/2013,78,26,Elda Edelson  
Leflore,100 %,02/2013,78,26,Elda Edelson  
Leflore,100 %,03/2013,78,26,Elda Edelson  
Leflore,50 %,06/2013,78,26,Elda Edelson  
Leflore,100 %,07/2013,78,26,Elda Edelson  
Leflore,76 %,08/2013,78,26,Elda Edelson  
Leflore,50 %,09/2013,78,26,Elda Edelson  
Leflore,76 %,10/2013,78,26,Elda Edelson  
Leflore,100 %,12/2013,78,26,Elda Edelson  
Leflore,100 %,01/2014,78,26,Elda Edelson  
Leflore,100 %,02/2014,78,25,Elda Edelson  
Leflore,100 %,03/2014,78,26,Elda Edelson  
Leflore,100 %,04/2014,78,25,Elda Edelson  
Leflore,100 %,05/2014,78,25,Elda Edelson  
Leflore,100 %,06/2014,78,26,Elda Edelson  
Leflore,50 %,07/2014,78,26,Elda Edelson  
Leflore,100 %,08/2014,78,25,Elda Edelson  
Leflore,100 %,09/2014,78,25,Elda Edelson  
Leflore,50 %,10/2014,78,25,Elda Edelson  
Leflore,100 %,11/2014,78,25,Elda Edelson  
Leflore,100 %,12/2014,78,25,Elda Edelson  
Leflore,100 %,01/2015,78,25,Elda Edelson  
Leflore,100 %,02/2015,78,25,Elda Edelson  
Leflore,100 %,03/2015,78,26,Elda Edelson  
Leflore,100 %,04/2015,78,26,Elda Edelson  
Leflore,100 %,05/2015,78,26,Elda Edelson  
Leflore,100 %,06/2015,78,26,Elda Edelson  
Leflore,100 %,07/2015,78,26,Elda Edelson  
Leflore,100 %,08/2015,78,26,Elda Edelson  
Leflore,100 %,09/2015,78,26,Elda Edelson  
Oklahoma,100 %,02/2015,79,9,Eleanore Edney  
Oklahoma,100 %,03/2015,79,9,Eleanore Edney  
Oklahoma,100 %,04/2015,79,9,Eleanore Edney  
Oklahoma,100 %,05/2015,79,9,Eleanore Edney  
Oklahoma,100 %,06/2015,79,9,Eleanore Edney  
Oklahoma,100 %,07/2015,79,9,Eleanore Edney  
Oklahoma,100 %,08/2015,79,44,Eleanore Edney  
Oklahoma,100 %,09/2015,79,9,Eleanore Edney  
Cleveland,100 %,06/2012,80,24,Eleonor Emling  
Cleveland,76 %,08/2012,80,24,Eleonor Emling  
Cleveland,100 %,09/2012,80,24,Eleonor Emling  
Cleveland,100 %,10/2012,80,24,Eleonor Emling  
Cleveland,100 %,12/2012,80,24,Eleonor Emling  
Cleveland,100 %,01/2013,80,24,Eleonor Emling  
Cleveland,100 %,02/2013,80,24,Eleonor Emling  
Cleveland,100 %,03/2013,80,24,Eleonor Emling  
Cleveland,100 %,06/2013,80,24,Eleonor Emling  
Cleveland,100 %,07/2013,80,24,Eleonor Emling  
Cleveland,100 %,08/2013,80,24,Eleonor Emling  
Cleveland,100 %,09/2013,80,24,Eleonor Emling  
Cleveland,100 %,10/2013,80,24,Eleonor Emling  
Cleveland,100 %,12/2013,80,24,Eleonor Emling  
Cleveland,100 %,01/2014,80,24,Eleonor Emling  
Cleveland,100 %,02/2014,80,23,Eleonor Emling  
Cleveland,100 %,03/2014,80,24,Eleonor Emling  
Cleveland,100 %,04/2014,80,23,Eleonor Emling  
Cleveland,100 %,05/2014,80,23,Eleonor Emling  
Cleveland,100 %,06/2014,80,24,Eleonor Emling  
Cleveland,100 %,07/2014,80,24,Eleonor Emling  
Cleveland,100 %,08/2014,80,23,Eleonor Emling  
Cleveland,100 %,09/2014,80,23,Eleonor Emling  
Cleveland,100 %,10/2014,80,23,Eleonor Emling  
Cleveland,100 %,11/2014,80,23,Eleonor Emling  
Cleveland,100 %,12/2014,80,23,Eleonor Emling  
Cleveland,100 %,01/2015,80,23,Eleonor Emling  
Cleveland,100 %,02/2015,80,23,Eleonor Emling  
Cleveland,100 %,03/2015,80,24,Eleonor Emling  
Cleveland,100 %,04/2015,80,24,Eleonor Emling  
Cleveland,100 %,05/2015,80,24,Eleonor Emling  
Cleveland,100 %,06/2015,80,24,Eleonor Emling  
Cleveland,100 %,07/2015,80,24,Eleonor Emling  
Cleveland,100 %,08/2015,80,24,Eleonor Emling  
Cleveland,100 %,09/2015,80,24,Eleonor Emling  
Cleveland,100 %,06/2012,81,24,Eleonora Edsall  
Cleveland,100 %,08/2012,81,24,Eleonora Edsall  
Cleveland,50 %,09/2012,81,24,Eleonora Edsall  
Cleveland,100 %,10/2012,81,24,Eleonora Edsall  
Cleveland,100 %,12/2012,81,24,Eleonora Edsall  
Cleveland,100 %,01/2013,81,24,Eleonora Edsall  
Cleveland,76 %,02/2013,81,24,Eleonora Edsall  
Cleveland,100 %,03/2013,81,24,Eleonora Edsall  
Cleveland,100 %,06/2013,81,24,Eleonora Edsall  
Cleveland,100 %,07/2013,81,24,Eleonora Edsall  
Cleveland,100 %,08/2013,81,24,Eleonora Edsall  
Cleveland,100 %,09/2013,81,24,Eleonora Edsall  
Cleveland,100 %,10/2013,81,24,Eleonora Edsall  
Cleveland,100 %,12/2013,81,24,Eleonora Edsall  
Cleveland,100 %,01/2014,81,24,Eleonora Edsall  
Cleveland,100 %,02/2014,81,23,Eleonora Edsall  
Cleveland,100 %,03/2014,81,24,Eleonora Edsall  
Cleveland,100 %,04/2014,81,23,Eleonora Edsall  
Cleveland,100 %,05/2014,81,23,Eleonora Edsall  
Cleveland,100 %,06/2014,81,24,Eleonora Edsall  
Cleveland,100 %,07/2014,81,24,Eleonora Edsall  
Cleveland,100 %,08/2014,81,23,Eleonora Edsall  
Cleveland,100 %,09/2014,81,23,Eleonora Edsall  
Cleveland,100 %,10/2014,81,23,Eleonora Edsall  
Cleveland,100 %,11/2014,81,23,Eleonora Edsall  
Cleveland,100 %,12/2014,81,23,Eleonora Edsall  
Cleveland,100 %,01/2015,81,23,Eleonora Edsall  
Cleveland,100 %,02/2015,81,23,Eleonora Edsall  
Cleveland,100 %,03/2015,81,24,Eleonora Edsall  
Cleveland,100 %,04/2015,81,24,Eleonora Edsall  
Cleveland,100 %,05/2015,81,24,Eleonora Edsall  
Cleveland,100 %,06/2015,81,24,Eleonora Edsall  
Cleveland,100 %,07/2015,81,24,Eleonora Edsall  
Cleveland,100 %,08/2015,81,24,Eleonora Edsall  
Cleveland,100 %,09/2015,81,24,Eleonora Edsall  
Rogers,100 %,06/2012,82,6,Elisabeth Erlandson  
Rogers,100 %,08/2012,82,6,Elisabeth Erlandson  
Rogers,100 %,09/2012,82,6,Elisabeth Erlandson  
Rogers,100 %,10/2012,82,6,Elisabeth Erlandson  
Rogers,100 %,12/2012,82,6,Elisabeth Erlandson  
Rogers,100 %,01/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,02/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,03/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,06/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,07/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,08/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,09/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,10/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,12/2013,82,6,Elisabeth Erlandson  
Rogers,100 %,01/2014,82,6,Elisabeth Erlandson  
Rogers,100 %,02/2014,82,5,Elisabeth Erlandson  
Rogers,100 %,03/2014,82,6,Elisabeth Erlandson  
Rogers,100 %,04/2014,82,5,Elisabeth Erlandson  
Rogers,100 %,05/2014,82,5,Elisabeth Erlandson  
Rogers,100 %,06/2014,82,6,Elisabeth Erlandson  
Rogers,100 %,07/2014,82,6,Elisabeth Erlandson  
Rogers,100 %,08/2014,82,33,Elisabeth Erlandson  
Rogers,100 %,09/2014,82,33,Elisabeth Erlandson  
Rogers,100 %,10/2014,82,33,Elisabeth Erlandson  
Rogers,50 %,11/2014,82,33,Elisabeth Erlandson  
Rogers,100 %,12/2014,82,33,Elisabeth Erlandson  
Rogers,100 %,01/2015,82,33,Elisabeth Erlandson  
Rogers,50 %,02/2015,82,33,Elisabeth Erlandson  
Rogers,76 %,03/2015,82,34,Elisabeth Erlandson  
Rogers,100 %,04/2015,82,34,Elisabeth Erlandson  
Rogers,100 %,05/2015,82,34,Elisabeth Erlandson  
Rogers,100 %,06/2015,82,34,Elisabeth Erlandson  
Rogers,100 %,07/2015,82,34,Elisabeth Erlandson  
Rogers,100 %,08/2015,82,34,Elisabeth Erlandson  
Rogers,100 %,09/2015,82,34,Elisabeth Erlandson  
Tulsa,100 %,06/2012,83,27,Ellamae Ebright  
Tulsa,100 %,08/2012,83,27,Ellamae Ebright  
Tulsa,100 %,09/2012,83,27,Ellamae Ebright  
Tulsa,100 %,10/2012,83,53,Ellamae Ebright  
Tulsa,100 %,12/2012,83,14,Ellamae Ebright  
Tulsa,100 %,01/2013,83,14,Ellamae Ebright  
Tulsa,100 %,02/2013,83,14,Ellamae Ebright  
Tulsa,100 %,03/2013,83,14,Ellamae Ebright  
Tulsa,100 %,06/2013,83,14,Ellamae Ebright  
Tulsa,100 %,07/2013,83,14,Ellamae Ebright  
Tulsa,100 %,08/2013,83,14,Ellamae Ebright  
Tulsa,100 %,09/2013,83,14,Ellamae Ebright  
Tulsa,100 %,10/2013,83,14,Ellamae Ebright  
Tulsa,100 %,12/2013,83,14,Ellamae Ebright  
Tulsa,100 %,01/2014,83,14,Ellamae Ebright  
Tulsa,100 %,02/2014,83,14,Ellamae Ebright  
Tulsa,100 %,03/2014,83,14,Ellamae Ebright  
Tulsa,100 %,04/2014,83,14,Ellamae Ebright  
Tulsa,100 %,05/2014,83,14,Ellamae Ebright  
Tulsa,100 %,06/2014,83,14,Ellamae Ebright  
Tulsa,100 %,07/2014,83,14,Ellamae Ebright  
Tulsa,100 %,08/2014,83,14,Ellamae Ebright  
Tulsa,100 %,09/2014,83,53,Ellamae Ebright  
Tulsa,100 %,10/2014,83,53,Ellamae Ebright  
Tulsa,76 %,11/2014,83,8,Ellamae Ebright  
Tulsa,50 %,12/2014,83,8,Ellamae Ebright  
Tulsa,100 %,01/2015,83,8,Ellamae Ebright  
Tulsa,100 %,02/2015,83,8,Ellamae Ebright  
Tulsa,100 %,03/2015,83,8,Ellamae Ebright  
Tulsa,100 %,04/2015,83,8,Ellamae Ebright  
Tulsa,100 %,05/2015,83,8,Ellamae Ebright  
Tulsa,100 %,06/2015,83,8,Ellamae Ebright  
Tulsa,50 %,07/2015,83,8,Ellamae Ebright  
Tulsa,100 %,08/2015,83,8,Ellamae Ebright  
Tulsa,100 %,09/2015,83,8,Ellamae Ebright  
Rogers,100 %,06/2012,84,6,Elza Elizondo  
Rogers,100 %,08/2012,84,6,Elza Elizondo  
Rogers,100 %,09/2012,84,6,Elza Elizondo  
Rogers,76 %,10/2012,84,6,Elza Elizondo  
Rogers,100 %,12/2012,84,6,Elza Elizondo  
Rogers,100 %,01/2013,84,6,Elza Elizondo  
Rogers,100 %,02/2013,84,6,Elza Elizondo  
Rogers,100 %,03/2013,84,6,Elza Elizondo  
Rogers,100 %,06/2013,84,6,Elza Elizondo  
Rogers,100 %,07/2013,84,6,Elza Elizondo  
Rogers,100 %,08/2013,84,6,Elza Elizondo  
Rogers,50 %,09/2013,84,6,Elza Elizondo  
Rogers,100 %,10/2013,84,6,Elza Elizondo  
Rogers,100 %,12/2013,84,6,Elza Elizondo  
Rogers,100 %,01/2014,84,6,Elza Elizondo  
Rogers,100 %,02/2014,84,5,Elza Elizondo  
Rogers,100 %,03/2014,84,6,Elza Elizondo  
Rogers,100 %,04/2014,84,5,Elza Elizondo  
Rogers,100 %,05/2014,84,5,Elza Elizondo  
Rogers,100 %,06/2014,84,6,Elza Elizondo  
Rogers,100 %,07/2014,84,6,Elza Elizondo  
Rogers,76 %,08/2014,84,33,Elza Elizondo  
Rogers,50 %,09/2014,84,33,Elza Elizondo  
Rogers,100 %,10/2014,84,33,Elza Elizondo  
Rogers,76 %,11/2014,84,33,Elza Elizondo  
Rogers,50 %,12/2014,84,33,Elza Elizondo  
Rogers,100 %,01/2015,84,33,Elza Elizondo  
Rogers,100 %,02/2015,84,33,Elza Elizondo  
Rogers,100 %,03/2015,84,34,Elza Elizondo  
Rogers,50 %,04/2015,84,34,Elza Elizondo  
Rogers,100 %,05/2015,84,34,Elza Elizondo  
Rogers,100 %,06/2015,84,34,Elza Elizondo  
Rogers,50 %,07/2015,84,34,Elza Elizondo  
Rogers,100 %,08/2015,84,34,Elza Elizondo  
Rogers,100 %,09/2015,84,34,Elza Elizondo  
Hughes,100 %,06/2012,85,49,Emelina Ellinger  
Hughes,100 %,08/2012,85,49,Emelina Ellinger  
Hughes,100 %,09/2012,85,49,Emelina Ellinger  
Hughes,100 %,10/2012,85,49,Emelina Ellinger  
Hughes,76 %,12/2012,85,49,Emelina Ellinger  
Hughes,100 %,01/2013,85,49,Emelina Ellinger  
Hughes,100 %,02/2013,85,49,Emelina Ellinger  
Hughes,100 %,03/2013,85,49,Emelina Ellinger  
Hughes,100 %,06/2013,85,49,Emelina Ellinger  
Hughes,100 %,07/2013,85,49,Emelina Ellinger  
Hughes,100 %,08/2013,85,49,Emelina Ellinger  
Hughes,100 %,09/2013,85,49,Emelina Ellinger  
Hughes,50 %,10/2013,85,49,Emelina Ellinger  
Hughes,100 %,12/2013,85,49,Emelina Ellinger  
Hughes,100 %,01/2014,85,49,Emelina Ellinger  
Hughes,100 %,02/2014,85,48,Emelina Ellinger  
Hughes,100 %,03/2014,85,49,Emelina Ellinger  
Hughes,100 %,04/2014,85,48,Emelina Ellinger  
Hughes,100 %,05/2014,85,48,Emelina Ellinger  
Hughes,100 %,06/2014,85,49,Emelina Ellinger  
Cherokee,100 %,06/2012,86,57,Emiko Exley  
Cherokee,100 %,08/2012,86,57,Emiko Exley  
Cherokee,100 %,09/2012,86,57,Emiko Exley  
Cherokee,100 %,10/2012,86,57,Emiko Exley  
Cherokee,100 %,12/2012,86,57,Emiko Exley  
Cherokee,100 %,01/2013,86,57,Emiko Exley  
Cherokee,100 %,02/2013,86,57,Emiko Exley  
Cherokee,100 %,03/2013,86,57,Emiko Exley  
Cherokee,100 %,06/2013,86,57,Emiko Exley  
Cherokee,100 %,07/2013,86,57,Emiko Exley  
Cherokee,100 %,08/2013,86,57,Emiko Exley  
Cherokee,100 %,09/2013,86,57,Emiko Exley  
Cherokee,100 %,10/2013,86,57,Emiko Exley  
Cherokee,100 %,12/2013,86,57,Emiko Exley  
Cherokee,100 %,01/2014,86,57,Emiko Exley  
Cherokee,100 %,02/2014,86,56,Emiko Exley  
Cherokee,100 %,03/2014,86,57,Emiko Exley  
Cherokee,100 %,04/2014,86,56,Emiko Exley  
Cherokee,100 %,05/2014,86,56,Emiko Exley  
Cherokee,100 %,06/2014,86,57,Emiko Exley  
Cherokee,100 %,07/2014,86,57,Emiko Exley  
Cherokee,100 %,08/2014,86,56,Emiko Exley  
Cherokee,100 %,09/2014,86,56,Emiko Exley  
Cherokee,100 %,10/2014,86,56,Emiko Exley  
Cherokee,100 %,11/2014,86,56,Emiko Exley  
Cherokee,100 %,12/2014,86,56,Emiko Exley  
Cherokee,100 %,01/2015,86,56,Emiko Exley  
Cherokee,100 %,02/2015,86,56,Emiko Exley  
Cherokee,100 %,03/2015,86,57,Emiko Exley  
Cherokee,100 %,04/2015,86,57,Emiko Exley  
Cherokee,100 %,05/2015,86,57,Emiko Exley  
Cherokee,100 %,06/2015,86,57,Emiko Exley  
Cherokee,100 %,07/2015,86,57,Emiko Exley  
Cherokee,50 %,08/2015,86,57,Emiko Exley  
Cherokee,100 %,09/2015,86,57,Emiko Exley  
Woodward,100 %,06/2012,87,50,Emil Ewell  
Woodward,100 %,08/2012,87,54,Emil Ewell  
Woodward,100 %,09/2012,87,54,Emil Ewell  
Woodward,76 %,10/2012,87,53,Emil Ewell  
Woodward,100 %,12/2012,87,54,Emil Ewell  
Woodward,100 %,01/2013,87,53,Emil Ewell  
Woodward,100 %,02/2013,87,53,Emil Ewell  
Woodward,100 %,03/2013,87,53,Emil Ewell  
Tulsa,100 %,06/2012,88,27,Emmett Eger  
Tulsa,100 %,08/2012,88,27,Emmett Eger  
Tulsa,100 %,09/2012,88,27,Emmett Eger  
Tulsa,100 %,10/2012,88,53,Emmett Eger  
Tulsa,100 %,12/2012,88,14,Emmett Eger  
Tulsa,100 %,01/2013,88,14,Emmett Eger  
Tulsa,100 %,02/2013,88,14,Emmett Eger  
Tulsa,100 %,03/2013,88,14,Emmett Eger  
Canadian,100 %,06/2012,89,36,Emmitt Esperanza  
Canadian,100 %,06/2013,89,36,Emmitt Esperanza  
Canadian,100 %,07/2013,89,36,Emmitt Esperanza  
Canadian,100 %,08/2013,89,36,Emmitt Esperanza  
Canadian,100 %,09/2013,89,36,Emmitt Esperanza  
Canadian,100 %,10/2013,89,36,Emmitt Esperanza  
Canadian,100 %,12/2013,89,36,Emmitt Esperanza  
Canadian,100 %,01/2014,89,36,Emmitt Esperanza  
Canadian,100 %,02/2014,89,35,Emmitt Esperanza  
Canadian,100 %,03/2014,89,36,Emmitt Esperanza  
Canadian,100 %,04/2014,89,35,Emmitt Esperanza  
Canadian,100 %,05/2014,89,35,Emmitt Esperanza  
Canadian,100 %,06/2014,89,36,Emmitt Esperanza  
Canadian,100 %,07/2014,89,36,Emmitt Esperanza  
Canadian,100 %,08/2014,89,35,Emmitt Esperanza  
Canadian,50 %,09/2014,89,35,Emmitt Esperanza  
Canadian,100 %,10/2014,89,35,Emmitt Esperanza  
Canadian,100 %,11/2014,89,35,Emmitt Esperanza  
Canadian,100 %,12/2014,89,35,Emmitt Esperanza  
Canadian,100 %,01/2015,89,35,Emmitt Esperanza  
Canadian,100 %,02/2015,89,35,Emmitt Esperanza  
Canadian,100 %,03/2015,89,36,Emmitt Esperanza  
Canadian,100 %,04/2015,89,36,Emmitt Esperanza  
Canadian,100 %,05/2015,89,36,Emmitt Esperanza  
Canadian,100 %,06/2015,89,36,Emmitt Esperanza  
Canadian,100 %,07/2015,89,36,Emmitt Esperanza  
Canadian,100 %,08/2015,89,36,Emmitt Esperanza  
